id	artist	album	song	format_song
03d4bf198e074cc7b7e2f942620e2795	Stephen Malkmus and the Jicks	Mirror Traffic	 Tigers	Tigers
01fc6c3a49104643a9fea739d9079496	Stephen Malkmus and the Jicks	Mirror Traffic	 No One Is (As I Are Be)	No_One_Is_As_I_Are_Be
2de4675de5454e439d5a320a7dd2ccd3	Stephen Malkmus and the Jicks	Mirror Traffic	 Senator	Senator
93886744fe3847eaa7e12f6653da990b	Stephen Malkmus and the Jicks	Mirror Traffic	 Brain Gallo	Brain_Gallo
0193142c39d44cfe8ed07017ed250473	Stephen Malkmus and the Jicks	Mirror Traffic	 Jumblegloss	Jumblegloss
bf0e151a05e346449d51cc4b8d498347	Stephen Malkmus and the Jicks	Mirror Traffic	 Asking Price	Asking_Price
825228f0600b4b198bf73960cb730e6d	Stephen Malkmus and the Jicks	Mirror Traffic	 Stick Figures in Love	Stick_Figures_in_Love
0ba1edfe78d741168a145564f75efcf6	Stephen Malkmus and the Jicks	Mirror Traffic	 Spazz	Spazz
e1e586bad8f24acdb3ba05aeb8e5e7b6	Stephen Malkmus and the Jicks	Mirror Traffic	 Long Hard Book	Long_Hard_Book
9ccb4b6b7fa94a559fc6e4aa22dd7c31	Stephen Malkmus and the Jicks	Mirror Traffic	 Share the Red	Share_the_Red
447aa81087d4492ca741465940084fd0	Stephen Malkmus and the Jicks	Mirror Traffic	 Tune Grief	Tune_Grief
eb4c1e6234e248f581ed49ef5748634b	Stephen Malkmus and the Jicks	Mirror Traffic	 Forever 28	Forever_28
0fb32be9267f43259dedd2de85e73747	Stephen Malkmus and the Jicks	Mirror Traffic	 All Over Gently	All_Over_Gently
cfa70fe013114dbb914116e729e3b73a	Stephen Malkmus and the Jicks	Mirror Traffic	 Fall Away	Fall_Away
761ccd26ce6a49418b75da390d557408	Stephen Malkmus and the Jicks	Mirror Traffic	 Georgeous Georgie	Georgeous_Georgie
a8678505620843569351294ed6329e53	Stern Show	Unknown Album	BenStillerInterview	BenStillerInterview
9a02b6e8691a4d33801514ef64782e0e	Stern Show	Unknown Album	MadonnaInterview	MadonnaInterview
ba4de9ef99d4442096840ae7e33d1cb0	Talay Riley	ThisSongIsSick.com	Sergeant Smash (Roksonix Remix)	Sergeant_Smash_Roksonix_Remix
0052e3cfc50d4de2b6c1c9b16680afc7	The Asteroids Galaxy Tour	Fruit	 Lady Jesus	Lady_Jesus
3cca0833390f4e788d0482496ddcf766	The Asteroids Galaxy Tour	Fruit	 Satellite	Satellite
0a80ff2dba6a440fae28a934fe2df741	The Asteroids Galaxy Tour	Fruit	 Crazy	Crazy
79c3c1e1fb5b4a95860bc4877c098d69	The Asteroids Galaxy Tour	Fruit	 Around The Bend	Around_The_Bend
c8cb9c0fd5ba4334a3473f187ced9d6d	The Asteroids Galaxy Tour	Fruit	 Sunshine Coolin'	Sunshine_Coolin'
f3fe43060a8c46c5b1d045502cf9e617	The Asteroids Galaxy Tour	Fruit	-06 The Golden Age	The_Golden_Age
110b10e3c3f34bee8b290baae1e07700	The Beatles	Unknown Album	While My Guitar Gently weeps	While_My_Guitar_Gently_weeps
81d8c637887d4740a171ce2b5caf4d95	The Bloody Beetroots	BBS Original Productions [Various Download Locations]	Harvest Time	Harvest_Time
a3a37c0f992a4d39be9a7ad9f36cf05a	The Boxer Rebellion	Union	-01 Flashing Red Light Means Go	Flashing_Red_Light_Means_Go
accf212bbef8440b92479faa293ffd32	The Boxer Rebellion	Union	-02 Move On	Move_On
52d22d9825a3479590b54c77d5d7df8d	The Boxer Rebellion	Union	-03 Evacuate	Evacuate
30048c1adc39438b823db8a90ffb4e5a	The Boxer Rebellion	Union	-10 Semi Automatic	Semi_Automatic
1db6245d194d471a8ec812740cbd67c7	The Decemberists	The Crane Wife	 The Crane Wife 	The_Crane_Wife_
f2e7b6e24b394262ba6ec792fba343f2	The Decemberists	The Crane Wife	 The Island_Come And See_The Landlord's Daughter_You'll Not Feel The Drowning	The_Island_Come_And_See_The_Landlord's_Daughter_You'll_Not_Feel_The_Drowning
9e24148b955f449a86080e4b086ab271	The Decemberists	The Crane Wife	 Yankee Bayonet (I Will Be Home Then)	Yankee_Bayonet_I_Will_Be_Home_Then
7f3a7491ca354db9a3c6a2a723e1671a	The Decemberists	The Crane Wife	 O Valencia!	O_Valencia!
564e4034a68f48deb353fb55ceb6601f	The Decemberists	The Crane Wife	 The Perfect Crime No.2	The_Perfect_Crime_No2
d1b6d1e5d6f84fa3b7fb682501ee75bb	The Decemberists	The Crane Wife	 When The War Came	When_The_War_Came
e1fcb4b0345142be8e4594ca007ca72f	The Decemberists	The Crane Wife	 Shankill Butchers	Shankill_Butchers
7dafe81870ab4c6c9b7dba8891dc57cb	The Decemberists	The Crane Wife	 Summersong	Summersong
bf59a686faee40069859abd8de4d1703	The Decemberists	The Crane Wife	 The Crane Wife 1 & 2	The_Crane_Wife_1_&_2
188bc172db7446d18bd1c36f5004d3ab	The Decemberists	The Crane Wife	 Sons & Daughters	Sons_&_Daughters
841730be54ca45dc9b8d0c8dffc58511	The Drums	The Drums	 Best Friend	Best_Friend
340793ac1dde40d983c3fd812c4e719d	The Drums	The Drums	 Me And The Moon	Me_And_The_Moon
81f713df64fb4d14937fde884da01919	The Drums	The Drums	 Let's Go Surfing	Let's_Go_Surfing
b7b2ed24d099440ab727698396d77c94	The Drums	The Drums	 Book Of Stories	Book_Of_Stories
7d7fe0df32bb45e087aab04fb2f732b7	The Drums	The Drums	 Skippin' Town	Skippin'_Town
844d826a7bf2467bbd5e0cf7ac7d8f4c	The Drums	The Drums	 Forever And Ever Amen	Forever_And_Ever_Amen
27d200e71e1543a496f40db137159972	The Drums	The Drums	 Down By The Water	Down_By_The_Water
4c27092b62d7403d82948d802ec7328f	The Drums	The Drums	 It Will All End In Tears	It_Will_All_End_In_Tears
12a19523fab24384866785aea8054bac	The Drums	The Drums	 We Tried	We_Tried
dbdc4a6f55864f62837cbc4d2b89ee9e	The Drums	The Drums	 I Need Fun In My Life	I_Need_Fun_In_My_Life
238f6420d98f4cb8b060412bffed73c4	The Drums	The Drums	 I'll Never Drop My Sword	I'll_Never_Drop_My_Sword
068053e0fdab4350bc5316f955662f87	The Drums	The Drums	 The Future	The_Future
7912d960f8d34ef6afd88b6c4f583dd4	The Flaming Lips	Yoshimi Battles the Pink Robots	-09 Do You Realize__	Do_You_Realize__
d7bdcb1b53b549dab89f6077fcb3c5ee	The Helio Sequence	Keep Your Eyes Ahead	 Lately	Lately
a3f75f05b1b0438c800bfa567b94c9fb	The Helio Sequence	Keep Your Eyes Ahead	 Can't Say No	Can't_Say_No
3d80164b646046359b7ffa4cfeb4d5fb	The Helio Sequence	Keep Your Eyes Ahead	 You Can Come To Me	You_Can_Come_To_Me
42b4dcb554f44411aa9b702cb1be45a0	The Helio Sequence	Keep Your Eyes Ahead	 Keep Your Eyes Ahead	Keep_Your_Eyes_Ahead
c59614ec1bcf4645b13e2cb065eff7f6	The Helio Sequence	Keep Your Eyes Ahead	 Hallelujah	Hallelujah
ab29efdb928f4699a7dfe575b891f2af	The Helio Sequence	Keep Your Eyes Ahead	 Broken Afternoon	Broken_Afternoon
b9ab26d695f54e9dae90b0aec32d5642	The Helio Sequence	Keep Your Eyes Ahead	-03 The Captive Mind	The_Captive_Mind
75d1492a2f9e4ba39016c6642e667ddc	The Helio Sequence	Keep Your Eyes Ahead	 No Regrets	No_Regrets
959969f3d6df4b07a379ae0d77f13fd4	The Hollies	Unknown Album	Long Cool Women in a Black Dress	Long_Cool_Women_in_a_Black_Dress
3f219e87469d4c72850fae8af627ff1b	Various Artists	Indie_Rock Playlist_ January (2011)	 All Alone In An Empty House	All_Alone_In_An_Empty_House
08b55c3a674e43539b4327a3dc7f1072	Various Artists	Indie_Rock Playlist_ January (2011)	 Around My Head	Around_My_Head
eeef82308d344088a5468e23679d5810	Various Artists	Indie_Rock Playlist_ January (2011)	 Autumn	Autumn
c1f98dc88a784a73b7cdfeebde673809	Various Artists	Indie_Rock Playlist_ January (2011)	 Tighten U	Tighten_U
b7845967944e4d4aaa6a9b2ead1d195e	Various Artists	Indie_Rock Playlist_ January (2011)	 Walk Me Down	Walk_Me_Down
88bcc5bf70bb45a187587152889bbf0e	Various Artists	Indie_Rock Playlist_ January (2011)	 Walking Far From Home	Walking_Far_From_Home
c27d14c609a24c9fb016ac9d1f542380	Various Artists	Indie_Rock Playlist_ January (2011)	 WU	WU
024cdc3dddee4ad3a92535f6d8f2a7b9	Various Artists	Indie_Rock Playlist_ January (2011)	 Chugjug	Chugjug
a7b7eead6bee4ee1bb1ec262f30c72b8	Various Artists	Indie_Rock Playlist_ January (2011)	 Disaster	Disaster
b198dcd461364b1abd122914c9f20e73	Various Artists	Indie_Rock Playlist_ January (2011)	 Don't Say Oh Well	Don't_Say_Oh_Well
a836e52781544d4db4775a52fa3c727d	Various Artists	Indie_Rock Playlist_ January (2011)	 Extroverts At Play	Extroverts_At_Play
e076ee81db6749d1880021558853f755	Various Artists	Indie_Rock Playlist_ January (2011)	 Farewell To Wendo	Farewell_To_Wendo
ec0a06b6d43545739c7eb07627cad4d1	Various Artists	Indie_Rock Playlist_ January (2011)	 I'll Stay Here	I'll_Stay_Here
d85d29ea7cf54d139b7851dd4f02b04a	Various Artists	Indie_Rock Playlist_ January (2011)	 January Hymn	January_Hymn
98ee397fc0664d9b92d5f9e32a7b73f2	Various Artists	Indie_Rock Playlist_ January (2011)	 Kaputt	Kaputt
31775377a6eb462b9d21c63741f8304d	Various Artists	Indie_Rock Playlist_ January (2011)	 Kites	Kites
29f982164b264708adfbd91a4c26b809	Various Artists	Indie_Rock Playlist_ January (2011)	 Last Decade	Last_Decade
043b28a7b7024482b32f3f6f3a78bca9	Various Artists	Indie_Rock Playlist_ January (2011)	 Let You Down	Let_You_Down
1344dbdea3fc409683a62d7263470723	Various Artists	Indie_Rock Playlist_ January (2011)	 Long Day	Long_Day
3128c245f0c947809d51b9635a81464d	Various Artists	Indie_Rock Playlist_ January (2011)	 Mongrel Heart	Mongrel_Heart
8f574176161145a0b87d533513cc1049	Various Artists	Indie_Rock Playlist_ January (2011)	 Plath Heart	Plath_Heart
8f15c1a725324872aef2d1f363e58c7a	Various Artists	Indie_Rock Playlist_ January (2011)	 Silver Forest	Silver_Forest
9c93d889696f4449870d83d8a27273f0	Various Artists	Indie_Rock Playlist_ January (2011)	 Stars	Stars
32951a3a4fec441992ae5ed3bd6263e8	Various Artists	Indie_Rock Playlist_ January (2011)	 Tell Me, Cancer	Tell_Me_Cancer
